SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
2026-09-15 00:50:00,,2026-09-15 03:15:00,,S20_18_EURUSD,M15,,SELL,,1.1562,,,1.1566,,1.1554,,0.14,,10.36,,5511.98,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-15 08:05:00,,2026-09-15 08:35:00,,S20_18_XAUUSD,M15,,BUY,,4285.28,,,4282.54,,4290.21,,0.01,,4.93,,5516.91,,,,False,BACKTEST_ONLY,TP,,493.0,
2026-09-15 08:35:00,,2026-09-15 09:15:00,,S20_18_XAGUSD,M15,,BUY,,62.91,,,62.62,,63.43,,0.01,,26.0,,5542.91,,,,False,BACKTEST_ONLY,TP,,52.0,
2026-09-15 09:20:00,,2026-09-15 09:35:00,,S20_18_XAUUSD,M15,,SELL,,4303.98,,,4307.18,,4298.22,,0.01,,5.76,,5548.67,,,,False,BACKTEST_ONLY,TP,,576.0,
2026-09-15 09:20:00,,2026-09-15 15:35:00,,S20_18_XAGUSD,M15,,SELL,,63.47,,,63.8,,62.88,,0.01,,29.5,,5578.17,,,,False,BACKTEST_ONLY,TP,,59.0,
2026-09-15 10:25:00,,2026-09-15 10:35:00,,S20_18_XAUUSD,M15,,SELL,,4309.54,,,4313.16,,4303.02,,0.01,,-3.62,,5574.55,,,,False,BACKTEST_ONLY,SL,,-362.0,
2026-09-15 13:20:00,,2026-09-15 14:00:00,,S20_18_GBPUSD,M15,,BUY,,1.3483,,,1.348,,1.349,,0.11,,-4.07,,5570.48,,,,False,BACKTEST_ONLY,SL,,-0.0,
2026-09-15 13:35:00,,2026-09-15 14:15:00,,S20_18_EURUSD,M15,,BUY,,1.1535,,,1.1531,,1.1541,,0.14,,-4.76,,5565.72,,,,False,BACKTEST_ONLY,SL,,-0.0,
2026-09-15 14:05:00,,2026-09-15 14:45:00,,S20_18_XAUUSD,M15,,BUY,,4288.02,,,4284.93,,4293.58,,0.01,,5.56,,5571.28,,,,False,BACKTEST_ONLY,TP,,556.0,
2026-09-15 14:05:00,,2026-09-15 14:20:00,,S20_18_GBPUSD,M15,,BUY,,1.3478,,,1.3473,,1.3487,,0.11,,-5.72,,5565.56,,,,False,BACKTEST_ONLY,SL,,-0.1,
2026-09-15 14:50:00,,2026-09-15 15:05:00,,S20_18_GBPUSD,M15,,BUY,,1.3465,,,1.3461,,1.3472,,0.11,,7.7,,5573.26,,,,False,BACKTEST_ONLY,TP,,0.1,
