SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
,2026-09-09 17:08:36,,2026-09-09 20:19:07,,,H1,,SELL,,4392.64,4415.97,,4415.97,,4339.9,,0.06,,-140.02,,-10514.33,H1-LTS_AUS2_652,3787740639,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4415.97100],,-2333.6
,2026-09-09 18:03:36,,2026-09-10 19:31:42,,,M15,,SELL,,4402.35,4353.13,,4492.62,,4353.13,,0.07,,344.53,,-10169.8,M15-LTS_AUS2_645,3788001433,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4353.13000],,4921.8
,2026-09-10 09:02:55,,2026-09-10 16:09:50,,,M15,,SELL,,4414.05,4390.69,,4455.61,,4390.69,,0.07,,163.52,,-10006.28,M15-LTS_AUS2_645,3792866649,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4390.68900],,2335.9
,2026-09-10 09:02:55,,2026-09-10 17:36:41,,,H1,,SELL,,4414.46,4380.73,,4475.53,,4380.73,,0.01,,33.73,,-9972.55,H1-LTS_AUS2_653,3792866656,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4380.73200],,3372.4
,2026-09-10 09:02:55,,2026-09-14 16:19:04,,,M30,,SELL,,4414.05,4287.2,,4662.6,,4287.2,,0.11,,1395.35,,-8577.2,M30-LTS_AUS2_647,3792866650,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4287.19800],,12685.0
,2026-09-10 09:17:54,,2026-09-10 09:18:00,,,M15,,BUY,,4409.93,4409.06,,4409.06,,4415.96,,0.5,,-43.7,,-8620.9,M15-LTS_AUS2_85,3792945970,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4409.06000],,-87.4
,2026-09-10 09:17:55,,2026-09-10 09:18:00,,,M15,,BUY,,4409.93,4409.06,,4409.06,,4415.96,,0.5,,-43.7,,-8664.6,M15-LTS_AUS2_130,3792946022,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4409.060],,-87.4
,2026-09-10 09:17:57,,2026-09-10 09:18:00,,,M15,,BUY,,4409.67,4409.06,,4409.06,,4415.96,,0.5,,-30.7,,-8695.3,M15-LTS_AUS2_321,3792946073,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4409.06000],,-61.4
,2026-09-10 09:17:57,,2026-09-10 16:09:50,,,M15,,BUY,,4409.65,4390.69,,4390.69,,4455.61,,0.06,,-113.76,,-8809.06,M15-LTS_AUS2_644,3792946091,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[sl 4390.68900],,-1895.9
,2026-09-10 09:17:57,,2026-09-10 17:36:41,,,H1,,BUY,,4409.65,4380.73,,4380.73,,4475.53,,0.06,,-173.5,,-8982.56,H1-LTS_AUS2_652,3792946094,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4380.73200],,-2891.6
,2026-09-10 09:27:54,,2026-09-10 15:43:48,,,M15,,SELL,,4414.34,4395.04,,4451.42,,4395.04,,0.07,,135.09,,-8847.47,M15-LTS_AUS2_645,3792981269,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4395.04300],,1929.9
,2026-09-10 10:02:54,,2026-09-10 16:42:20,,,H1,,BUY,,4418.45,4389.13,,4389.13,,4480.14,,0.06,,-175.94,,-9023.41,H1-LTS_AUS2_652,3793141208,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4389.12600],,-2932.4
,2026-09-10 11:01:43,,2026-09-10 17:34:08,,,M15,,SELL,,4410.37,4385.03,,4457.73,,4385.03,,0.07,,177.35,,-8846.06,M15-LTS_AUS2_645,3793367877,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4385.03000],,2533.6
,2026-09-10 11:41:34,,2026-09-10 17:34:01,,,M15,,BUY,,4406.86,4385.03,,4385.03,,4457.73,,0.06,,-130.99,,-8977.05,M15-LTS_AUS2_644,3793512745,False,MT5_ONLY_CB_DESYNC,cb_desync: simulated CB (550d) ตัดทิ้ง แต่บัญชีจริง cooldown_remaining=? consec_loss=? ตอนนี้,[sl 4385.03000],,-2183.2
,2026-09-10 11:46:34,,2026-09-10 11:54:45,,,M15,,SELL,,4407.26,4407.26,,4413.54,,4407.26,,0.5,,0.0,,-8977.05,M15-LTS_AUS2_22,3793530206,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[tp 4407.25500],,0.0
