idx,tf,n_dir,dir_sum,dir_pf,n_inv,inv_sum,inv_pf,cfg_str
750,M15,540,-106.29,0.0,540,-298.64,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm0.6_zone_rr_sl0.35_rr1
751,M15,540,-288.17,0.0,540,303.39,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm0.6_zone_rr_sl0.35_rr1.3
752,M15,536,-316.07,0.0,536,331.65,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_swing_old_sl0.2_rr1
753,M15,536,-201.98,0.0,536,202.42,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_swing_old_sl0.2_rr1.3
754,M15,536,516.98,0.0,536,-227.78,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_swing_rr_sl0.2_rr1
755,M15,536,708.89,0.0,536,-197.92,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_swing_rr_sl0.2_rr1.3
756,M15,533,-120.56,0.0,533,137.38,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_swing_old_sl0.35_rr1
757,M15,533,18.86,0.0,533,-17.32,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_swing_old_sl0.35_rr1.3
758,M15,533,977.23,0.0,533,-229.34,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_swing_rr_sl0.35_rr1
759,M15,533,1107.73,0.0,533,-616.8,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_swing_rr_sl0.35_rr1.3
760,M15,540,55.13,0.0,540,-149.1,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_zone_old_sl0.2_rr1
761,M15,540,-180.36,0.0,540,17.8,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_zone_old_sl0.2_rr1.3
762,M15,540,-214.37,0.0,540,-318.73,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_zone_rr_sl0.2_rr1
763,M15,540,-233.1,0.0,540,310.96,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_zone_rr_sl0.2_rr1.3
764,M15,540,-241.21,0.0,540,-27.84,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_zone_old_sl0.35_rr1
765,M15,540,-346.0,0.0,540,98.92,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_zone_old_sl0.35_rr1.3
766,M15,540,-106.29,0.0,540,-298.64,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_zone_rr_sl0.35_rr1
767,M15,540,-288.17,0.0,540,303.39,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.08_ratio0.35_tr0_tl16_tm1_zone_rr_sl0.35_rr1.3
768,M15,341,172.14,0.0,341,-265.42,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.2_rr1
769,M15,341,349.91,0.0,341,-175.26,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.2_rr1.3
770,M15,341,677.32,0.0,341,-259.29,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1
771,M15,341,800.85,0.0,341,146.87,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1.3
772,M15,339,318.14,0.0,339,-259.98,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1
773,M15,339,513.85,0.0,339,-159.77,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1.3
774,M15,339,984.26,0.0,339,-314.97,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1
775,M15,339,1249.87,0.0,339,-724.18,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3
776,M15,343,535.7,0.0,343,-475.69,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1
777,M15,343,405.7,0.0,343,-402.18,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1.3
778,M15,343,360.02,0.0,343,-198.33,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_zone_rr_sl0.2_rr1
779,M15,343,716.25,0.0,343,103.33,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_zone_rr_sl0.2_rr1.3
780,M15,343,331.63,0.0,343,-512.1,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.35_rr1
781,M15,343,322.1,0.0,343,-494.64,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.35_rr1.3
782,M15,343,374.73,0.0,343,-65.94,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_zone_rr_sl0.35_rr1
783,M15,343,517.36,0.0,343,136.3,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm0.6_zone_rr_sl0.35_rr1.3
784,M15,247,301.06,0.0,247,-136.23,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_swing_old_sl0.2_rr1
785,M15,247,371.69,0.0,247,-260.97,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_swing_old_sl0.2_rr1.3
786,M15,247,564.33,0.0,247,-241.87,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_swing_rr_sl0.2_rr1
787,M15,247,270.63,0.0,247,-407.72,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_swing_rr_sl0.2_rr1.3
788,M15,245,407.27,0.0,245,-120.34,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_swing_old_sl0.35_rr1
789,M15,245,492.92,0.0,245,-207.85,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_swing_old_sl0.35_rr1.3
790,M15,245,770.48,0.0,245,-469.27,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_swing_rr_sl0.35_rr1
791,M15,245,506.67,0.0,245,-255.65,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_swing_rr_sl0.35_rr1.3
792,M15,248,594.35,0.0,248,-52.68,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_zone_old_sl0.2_rr1
793,M15,248,472.02,0.0,248,36.29,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_zone_old_sl0.2_rr1.3
794,M15,248,570.25,0.0,248,-34.79,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_zone_rr_sl0.2_rr1
795,M15,248,678.19,0.0,248,25.1,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_zone_rr_sl0.2_rr1.3
796,M15,248,459.58,0.0,248,64.42,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_zone_old_sl0.35_rr1
797,M15,248,406.52,0.0,248,87.02,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_zone_old_sl0.35_rr1.3
798,M15,248,455.09,0.0,248,38.97,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_zone_rr_sl0.35_rr1
799,M15,248,701.82,0.0,248,-142.29,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl12_tm1_zone_rr_sl0.35_rr1.3
800,M15,312,179.83,0.0,312,-22.94,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_swing_old_sl0.2_rr1
801,M15,312,209.23,0.0,312,-106.83,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_swing_old_sl0.2_rr1.3
802,M15,312,861.45,0.0,312,-38.09,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_swing_rr_sl0.2_rr1
803,M15,312,685.77,0.0,312,-123.92,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_swing_rr_sl0.2_rr1.3
804,M15,310,480.8,0.0,310,-336.97,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_swing_old_sl0.35_rr1
805,M15,310,530.92,0.0,310,-424.19,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_swing_old_sl0.35_rr1.3
806,M15,310,1387.35,0.0,310,-404.14,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_swing_rr_sl0.35_rr1
807,M15,310,1428.5,0.0,310,-417.35,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_swing_rr_sl0.35_rr1.3
808,M15,315,468.28,0.0,315,-233.67,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_zone_old_sl0.2_rr1
809,M15,315,323.85,0.0,315,-72.99,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_zone_old_sl0.2_rr1.3
810,M15,315,602.97,0.0,315,-78.74,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_zone_rr_sl0.2_rr1
811,M15,315,530.86,0.0,315,-309.43,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_zone_rr_sl0.2_rr1.3
812,M15,315,385.67,0.0,315,-142.41,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_zone_old_sl0.35_rr1
813,M15,315,262.71,0.0,315,-11.65,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_zone_old_sl0.35_rr1.3
814,M15,315,639.61,0.0,315,-58.17,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_zone_rr_sl0.35_rr1
815,M15,315,554.46,0.0,315,-336.5,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm0.6_zone_rr_sl0.35_rr1.3
816,M15,230,408.2,0.0,230,-52.3,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_swing_old_sl0.2_rr1
817,M15,230,416.22,0.0,230,-112.56,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_swing_old_sl0.2_rr1.3
818,M15,230,887.3,0.0,230,-283.78,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_swing_rr_sl0.2_rr1
819,M15,230,707.05,0.0,230,-583.63,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_swing_rr_sl0.2_rr1.3
820,M15,228,527.66,0.0,228,-141.31,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_swing_old_sl0.35_rr1
821,M15,228,537.55,0.0,228,-221.03,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_swing_old_sl0.35_rr1.3
822,M15,228,219.91,0.0,228,-412.61,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_swing_rr_sl0.35_rr1
823,M15,228,175.34,0.0,228,-843.25,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_swing_rr_sl0.35_rr1.3
824,M15,232,492.65,0.0,232,-173.23,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_zone_old_sl0.2_rr1
825,M15,232,96.6,0.0,232,-164.88,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_zone_old_sl0.2_rr1.3
826,M15,232,493.72,0.0,232,-29.99,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_zone_rr_sl0.2_rr1
827,M15,232,688.19,0.0,232,-227.83,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_zone_rr_sl0.2_rr1.3
828,M15,232,434.68,0.0,232,-210.19,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_zone_old_sl0.35_rr1
829,M15,232,35.65,0.0,232,-123.33,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_zone_old_sl0.35_rr1.3
830,M15,232,567.95,0.0,232,-46.43,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_zone_rr_sl0.35_rr1
831,M15,232,731.67,0.0,232,-242.75,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr1_tl16_tm1_zone_rr_sl0.35_rr1.3
832,M15,594,1.04,0.0,594,112.79,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_swing_old_sl0.2_rr1
833,M15,594,150.34,0.0,594,174.74,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_swing_old_sl0.2_rr1.3
834,M15,594,652.34,0.0,594,-124.08,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_swing_rr_sl0.2_rr1
835,M15,594,1079.44,0.0,594,-132.67,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_swing_rr_sl0.2_rr1.3
836,M15,591,1.52,0.0,591,-174.35,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_swing_old_sl0.35_rr1
837,M15,591,153.89,0.0,591,-105.52,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_swing_old_sl0.35_rr1.3
838,M15,591,1256.92,0.0,591,-33.83,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_swing_rr_sl0.35_rr1
839,M15,591,1353.23,0.0,591,-199.34,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_swing_rr_sl0.35_rr1.3
840,M15,599,110.51,0.0,599,-126.39,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_zone_old_sl0.2_rr1
841,M15,599,199.56,0.0,599,-81.58,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_zone_old_sl0.2_rr1.3
842,M15,599,68.14,0.0,599,-199.83,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_zone_rr_sl0.2_rr1
843,M15,599,275.69,0.0,599,-218.75,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_zone_rr_sl0.2_rr1.3
844,M15,599,-56.17,0.0,599,-62.49,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_zone_old_sl0.35_rr1
845,M15,599,21.99,0.0,599,-18.66,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_zone_old_sl0.35_rr1.3
846,M15,599,179.68,0.0,599,-132.77,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_zone_rr_sl0.35_rr1
847,M15,599,407.8,0.0,599,-243.05,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm0.6_zone_rr_sl0.35_rr1.3
848,M15,594,1.04,0.0,594,112.79,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_swing_old_sl0.2_rr1
849,M15,594,150.34,0.0,594,174.74,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_swing_old_sl0.2_rr1.3
850,M15,594,652.34,0.0,594,-124.08,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_swing_rr_sl0.2_rr1
851,M15,594,1079.44,0.0,594,-132.67,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_swing_rr_sl0.2_rr1.3
852,M15,591,1.52,0.0,591,-174.35,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_swing_old_sl0.35_rr1
853,M15,591,153.89,0.0,591,-105.52,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_swing_old_sl0.35_rr1.3
854,M15,591,1256.92,0.0,591,-33.83,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_swing_rr_sl0.35_rr1
855,M15,591,1353.23,0.0,591,-199.34,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_swing_rr_sl0.35_rr1.3
856,M15,599,110.51,0.0,599,-126.39,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_zone_old_sl0.2_rr1
857,M15,599,199.56,0.0,599,-81.58,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_zone_old_sl0.2_rr1.3
858,M15,599,68.14,0.0,599,-199.83,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_zone_rr_sl0.2_rr1
859,M15,599,275.69,0.0,599,-218.75,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_zone_rr_sl0.2_rr1.3
860,M15,599,-56.17,0.0,599,-62.49,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_zone_old_sl0.35_rr1
861,M15,599,21.99,0.0,599,-18.66,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_zone_old_sl0.35_rr1.3
862,M15,599,179.68,0.0,599,-132.77,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_zone_rr_sl0.35_rr1
863,M15,599,407.8,0.0,599,-243.05,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl12_tm1_zone_rr_sl0.35_rr1.3
864,M15,594,1.04,0.0,594,112.79,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_swing_old_sl0.2_rr1
865,M15,594,150.34,0.0,594,174.74,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_swing_old_sl0.2_rr1.3
866,M15,594,652.34,0.0,594,-124.08,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_swing_rr_sl0.2_rr1
867,M15,594,1079.44,0.0,594,-132.67,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_swing_rr_sl0.2_rr1.3
868,M15,591,1.52,0.0,591,-174.35,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_swing_old_sl0.35_rr1
869,M15,591,153.89,0.0,591,-105.52,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_swing_old_sl0.35_rr1.3
870,M15,591,1256.92,0.0,591,-33.83,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_swing_rr_sl0.35_rr1
871,M15,591,1353.23,0.0,591,-199.34,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_swing_rr_sl0.35_rr1.3
872,M15,599,110.51,0.0,599,-126.39,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_zone_old_sl0.2_rr1
873,M15,599,199.56,0.0,599,-81.58,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_zone_old_sl0.2_rr1.3
874,M15,599,68.14,0.0,599,-199.83,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_zone_rr_sl0.2_rr1
875,M15,599,275.69,0.0,599,-218.75,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_zone_rr_sl0.2_rr1.3
876,M15,599,-56.17,0.0,599,-62.49,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_zone_old_sl0.35_rr1
877,M15,599,21.99,0.0,599,-18.66,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_zone_old_sl0.35_rr1.3
878,M15,599,179.68,0.0,599,-132.77,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_zone_rr_sl0.35_rr1
879,M15,599,407.8,0.0,599,-243.05,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm0.6_zone_rr_sl0.35_rr1.3
880,M15,594,1.04,0.0,594,112.79,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_swing_old_sl0.2_rr1
881,M15,594,150.34,0.0,594,174.74,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_swing_old_sl0.2_rr1.3
882,M15,594,652.34,0.0,594,-124.08,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_swing_rr_sl0.2_rr1
883,M15,594,1079.44,0.0,594,-132.67,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_swing_rr_sl0.2_rr1.3
884,M15,591,1.52,0.0,591,-174.35,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_swing_old_sl0.35_rr1
885,M15,591,153.89,0.0,591,-105.52,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_swing_old_sl0.35_rr1.3
886,M15,591,1256.92,0.0,591,-33.83,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_swing_rr_sl0.35_rr1
887,M15,591,1353.23,0.0,591,-199.34,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_swing_rr_sl0.35_rr1.3
888,M15,599,110.51,0.0,599,-126.39,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_zone_old_sl0.2_rr1
889,M15,599,199.56,0.0,599,-81.58,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_zone_old_sl0.2_rr1.3
890,M15,599,68.14,0.0,599,-199.83,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_zone_rr_sl0.2_rr1
891,M15,599,275.69,0.0,599,-218.75,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_zone_rr_sl0.2_rr1.3
892,M15,599,-56.17,0.0,599,-62.49,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_zone_old_sl0.35_rr1
893,M15,599,21.99,0.0,599,-18.66,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_zone_old_sl0.35_rr1.3
894,M15,599,179.68,0.0,599,-132.77,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_zone_rr_sl0.35_rr1
895,M15,599,407.8,0.0,599,-243.05,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.2_tr0_tl16_tm1_zone_rr_sl0.35_rr1.3
896,M15,303,-15.6,0.0,303,-237.19,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_swing_old_sl0.2_rr1
897,M15,303,109.51,0.0,303,-245.49,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_swing_old_sl0.2_rr1.3
898,M15,303,653.07,0.0,303,-625.9,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1
899,M15,303,526.91,0.0,303,-180.61,0.0,S86RUN_M15_lb48_imp1.6_zt0.12_body0.14_ratio0.35_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1.3
