timestamp,label,entry_tf,mode,sp_lookback,sp_max_atr,fvg_required,fvg_min_atr,min_body_atr,body_ratio,sl,rr,trades,wr,fixed_pnl,fixed_per_day,fixed_per_month,fixed_pf,fixed_avg,pct_pos_days,max_losing_day_streak,sharpe_like
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.6_rr0.9,M15,breakout,12,1.4,True,0.0,0.2,0.4,0.6,0.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M15,breakout,12,1.4,True,0.0,0.2,0.4,0.6,1.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.35_rr0.9,M15,breakout,12,1.4,True,0.0,0.35,0.4,0.35,0.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.35_rr1.2,M15,breakout,12,1.4,True,0.0,0.35,0.4,0.35,1.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.6_rr0.9,M15,breakout,12,1.4,True,0.0,0.35,0.4,0.6,0.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.6_rr1.2,M15,breakout,12,1.4,True,0.0,0.35,0.4,0.6,1.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M15,either,12,1.4,True,0.0,0.2,0.4,0.35,0.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.35_rr1.2,M15,either,12,1.4,True,0.0,0.2,0.4,0.35,1.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.6_rr0.9,M15,either,12,1.4,True,0.0,0.2,0.4,0.6,0.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg1_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M15,either,12,1.4,True,0.0,0.2,0.4,0.6,1.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.35_rr0.9,M15,either,12,1.4,True,0.0,0.35,0.4,0.35,0.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.35_rr1.2,M15,either,12,1.4,True,0.0,0.35,0.4,0.35,1.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.6_rr0.9,M15,either,12,1.4,True,0.0,0.35,0.4,0.6,0.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg1_fm0.0_mb0.35_br0.4_sl0.6_rr1.2,M15,either,12,1.4,True,0.0,0.35,0.4,0.6,1.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M15,breakout,12,1.4,False,0.0,0.2,0.4,0.35,0.9,1,0.0,-46.29,-0.51,-15.43,0.0,-46.29,0.0,1,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr1.2,M15,breakout,12,1.4,False,0.0,0.2,0.4,0.35,1.2,1,0.0,-46.29,-0.51,-15.43,0.0,-46.29,0.0,1,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr0.9,M15,breakout,12,1.4,False,0.0,0.35,0.4,0.35,0.9,1,0.0,-46.29,-0.51,-15.43,0.0,-46.29,0.0,1,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr1.2,M15,breakout,12,1.4,False,0.0,0.35,0.4,0.35,1.2,1,0.0,-46.29,-0.51,-15.43,0.0,-46.29,0.0,1,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M15,either,12,1.4,False,0.0,0.2,0.4,0.35,0.9,1,0.0,-46.29,-0.51,-15.43,0.0,-46.29,0.0,1,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr1.2,M15,either,12,1.4,False,0.0,0.2,0.4,0.35,1.2,1,0.0,-46.29,-0.51,-15.43,0.0,-46.29,0.0,1,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr0.9,M15,either,12,1.4,False,0.0,0.35,0.4,0.35,0.9,1,0.0,-46.29,-0.51,-15.43,0.0,-46.29,0.0,1,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr1.2,M15,either,12,1.4,False,0.0,0.35,0.4,0.35,1.2,1,0.0,-46.29,-0.51,-15.43,0.0,-46.29,0.0,1,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr0.9,M15,breakout,12,1.4,False,0.0,0.2,0.4,0.6,0.9,1,0.0,-49.55,-0.55,-16.52,0.0,-49.55,0.0,1,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M15,breakout,12,1.4,False,0.0,0.2,0.4,0.6,1.2,1,0.0,-49.55,-0.55,-16.52,0.0,-49.55,0.0,1,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr0.9,M15,breakout,12,1.4,False,0.0,0.35,0.4,0.6,0.9,1,0.0,-49.55,-0.55,-16.52,0.0,-49.55,0.0,1,0.0
2026-07-02 17:06:35,M15_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr1.2,M15,breakout,12,1.4,False,0.0,0.35,0.4,0.6,1.2,1,0.0,-49.55,-0.55,-16.52,0.0,-49.55,0.0,1,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr0.9,M15,either,12,1.4,False,0.0,0.2,0.4,0.6,0.9,1,0.0,-49.55,-0.55,-16.52,0.0,-49.55,0.0,1,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M15,either,12,1.4,False,0.0,0.2,0.4,0.6,1.2,1,0.0,-49.55,-0.55,-16.52,0.0,-49.55,0.0,1,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr0.9,M15,either,12,1.4,False,0.0,0.35,0.4,0.6,0.9,1,0.0,-49.55,-0.55,-16.52,0.0,-49.55,0.0,1,0.0
2026-07-02 17:06:35,M15_either_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr1.2,M15,either,12,1.4,False,0.0,0.35,0.4,0.6,1.2,1,0.0,-49.55,-0.55,-16.52,0.0,-49.55,0.0,1,0.0
